ID,User ID,Reading Type,Date,Waterway Name,Test Kit Name,Latitude,Longitude,Region,Postcode,District,Country,Coliforms Reading,Phosphate Reading,Phosphate Units,Nitrite Reading,Nitrite Units,Nitrate Reading,Nitrate Units,pH Reading
MNld8gU4eClbrruj8KEw,XfLRAGezL2YZgWUuhdrcDqEw9T43,ph,2023-09-29 12:54:46,Trent and mersey,Planet Patrol,53.27004808306343,-2.4801380471618764,North West,CW9 7NQ,Cheshire West and Chester,England,,,,,,,,6.5
dFn26ZqrUz2Vwo5JEY8V,XfLRAGezL2YZgWUuhdrcDqEw9T43,phosphate,2023-09-29 12:57:22,Trent & Mersey,Planet Patrol,53.27002555501946,-2.480148231318198,North West,CW9 7NQ,Cheshire West and Chester,England,,0,ppb,,,,,
zHicohJwpf45XV4I8SRT,XfLRAGezL2YZgWUuhdrcDqEw9T43,nitrate,2023-09-29 13:42:07,Trent and Mersey,Planet Patrol,53.23633247200953,-2.4771846481740716,North West,CW9 7SD,Cheshire West and Chester,England,,,,0,mg/l,10,mg/l,
uf6qvAaidBdQibZtmhrF,XfLRAGezL2YZgWUuhdrcDqEw9T43,nitrate,2023-09-29 13:49:57,Trent and mersry,Planet Patrol,53.269986161422494,-2.480091249671803,North West,CW9 7NQ,Cheshire West and Chester,England,,,,0,mg/l,10,mg/l,
jwJVeL6zjFq1tGkUYlkx,XfLRAGezL2YZgWUuhdrcDqEw9T43,nitrate,2023-09-29 16:09:38,Trent & Mersey canal,Planet Patrol,53.20006650455213,-2.457436700498197,North West,CW10 9FB,Cheshire East,England,,,,1,mg/l,10,mg/l,
lSZsv9USQgtKo2UEPXK8,XfLRAGezL2YZgWUuhdrcDqEw9T43,coliforms,2023-09-29 16:48:00,Trent and mersey,Planet Patrol,53.236345,-2.4771866666666664,North West,CW9 7SD,Cheshire West and Chester,England,True,,,,,,,
lYvpf0nfs9nTzPTz2TNr,mkmQ8QUxAHNI8scS5lCuNb7OUOd2,phosphate,2023-09-29 17:55:23,Trent & Mersey Canal,Planet Patrol,53.27288333333333,-2.5583716666666665,North West,CW8 4HH,Cheshire West and Chester,England,,200,ppb,,,,,
Hf7i8u9uUEsO1Jzkh6ZS,mkmQ8QUxAHNI8scS5lCuNb7OUOd2,ph,2023-09-29 17:56:10,Trent & Mersey Canal,Planet Patrol,53.27285333333333,-2.55837,North West,CW8 4HH,Cheshire West and Chester,England,,,,,,,,6
uygjtzP3nXVlmwJzZA4I,mkmQ8QUxAHNI8scS5lCuNb7OUOd2,ph,2023-09-29 19:36:00,Trent & Mersey Canal,Planet Patrol,53.277455,-2.5215466666666666,North West,CW9 6AJ,Cheshire West and Chester,England,,,,,,,,6
eSPEpkNfRwRbjFQWBhzW,mkmQ8QUxAHNI8scS5lCuNb7OUOd2,phosphate,2023-09-29 20:34:00,Trent & Mersey Canal,Planet Patrol,53.277395,-2.521558333333333,North West,CW9 6AJ,Cheshire West and Chester,England,,0,ppb,,,,,
3Vbt3WUcwBIqw4JPNtbv,mkmQ8QUxAHNI8scS5lCuNb7OUOd2,coliforms,2023-09-29 20:36:00,Trent & Mersey canal,Planet Patrol,53.2729,-2.558325,North West,CW8 4HH,Cheshire West and Chester,England,False,,,,,,,
iOH8axYSN2UdTMzUzDgD,mkmQ8QUxAHNI8scS5lCuNb7OUOd2,nitrate,2023-09-29 20:54:25,Trent & Mersey Canal,Planet Patrol,53.27283,-2.5583883333333333,North West,CW8 4HH,Cheshire West and Chester,England,,,,0,mg/l,0,mg/l,
lDMGKpVuxI4Ob1C0udwZ,mkmQ8QUxAHNI8scS5lCuNb7OUOd2,nitrate,2023-09-29 23:33:00,Trent & Mersey Canal,Planet Patrol,53.27282668886721,-2.5582971135269785,North West,CW8 4HH,Cheshire West and Chester,England,,,,0,mg/l,0,mg/l,
IUrA4Q5NVeCaliRYH1vS,AsUtnf8jaEOVrUufxZQgIEJgXpi1,phosphate,2023-09-30 12:39:17,Trent and Mersey,Planet Patrol,53.314751177144856,-2.646653652193627,North West,WA4 4JX,Halton,England,,100,ppb,,,,,
HPEIzYAM1yNIThYTNujJ,AsUtnf8jaEOVrUufxZQgIEJgXpi1,nitrate,2023-09-30 13:52:14,Trentham mersey,Planet Patrol,53.30472800843553,-2.6403996238625704,North West,WA4 4LA,Cheshire West and Chester,England,,,,1,mg/l,10,mg/l,
3ZhCbR3vgtTv9Cq78PdT,AsUtnf8jaEOVrUufxZQgIEJgXpi1,nitrate,2023-09-30 15:16:47,Bridgewater canal,Planet Patrol,53.37194813830061,-2.5421124955240426,North West,WA4 2YQ,Warrington,England,,,,0,mg/l,0,mg/l,
hyYq9MGEBsUFvVphTjuz,iiWxYi4ir1WHm3LSzlIrHgp1UZU2,phosphate,2023-09-30 15:42:21,Bridgewater Canal,Planet Patrol,53.3797568,-2.4981298,North West,WA13 0PW,Warrington,England,,100,ppb,,,,,
TaM48ioySySf7LwWZtkD,iiWxYi4ir1WHm3LSzlIrHgp1UZU2,phosphate,2023-10-01 09:38:07,Bridgewater Canal,Planet Patrol,53.3819253,-2.4771464,North West,WA13 0HU,Warrington,England,,0,ppb,,,,,
9W5W1Y2r1unzcL0wghRT,iiWxYi4ir1WHm3LSzlIrHgp1UZU2,coliforms,2023-10-01 10:27:00,Bridgewater Canal,Planet Patrol,53.383374,-2.4095415,North West,WA14 5SF,Trafford,England,True,,,,,,,
GzetIPYdiV8Ovm1flnWh,ZaEFmz72jMTOuNxI1cWthOiXYl13,ph,2023-10-01 12:23:54,Bridgewater canal,Planet Patrol,53.38351333333333,-2.409405,North West,WA14 5SF,Trafford,England,,,,,,,,6
VcuyirQXIYSP0HqeTMum,ZaEFmz72jMTOuNxI1cWthOiXYl13,nitrate,2023-10-01 14:30:23,Bridgewater canal,Planet Patrol,53.42119620337184,-2.3225925600251736,North West,M33 7TD,Trafford,England,,,,0,mg/l,0,mg/l,
4fzCH4mG97fJEnmMxXBx,Yjdtqi2MlcVGJJ9KQdPD1QtpVbt2,phosphate,2023-10-01 16:28:00,Bridgewater canal,Planet Patrol,53.478293633138605,-2.3561490420274027,North West,M30 7AD,Salford,England,,100,ppb,,,,,
8ZHbNZu6abl403PaIpRo,Yjdtqi2MlcVGJJ9KQdPD1QtpVbt2,ph,2023-10-01 18:22:00,Bridgewater canal,Planet Patrol,53.4782538393988,-2.356149239511732,North West,M30 7AD,Salford,England,,,,,,,,6.5
dynTvaaJJzwwjZL2N7d7,mkmQ8QUxAHNI8scS5lCuNb7OUOd2,coliforms,2023-10-01 19:15:29,Trent & Mersey canal,Planet Patrol,53.453595,-2.93782,North West,L9 6AE,Liverpool,England,False,,,,,,,
s180R4eaUzw1VNHaP0tN,ZaEFmz72jMTOuNxI1cWthOiXYl13,nitrate,2023-10-01 19:41:32,Bridgewater canal,Planet Patrol,53.38196635271956,-2.477129817540013,North West,WA13 9DU,Warrington,England,,,,0,mg/l,0,mg/l,
8zja5opkq2OMcqctEBqK,zBuaoPBzpAV3chUD1Iy5WGmFiBj2,phosphate,2023-10-02 11:13:00,Bridgewater canal,Planet Patrol,53.4980312,-2.4176549,North West,M28 1UQ,Salford,England,,100,ppb,,,,,
sLUlGxQR64gyNze3dGZ5,zBuaoPBzpAV3chUD1Iy5WGmFiBj2,phosphate,2023-10-02 11:13:00,Bridgewater canal,Planet Patrol,53.4980312,-2.4176549,North West,M28 1UQ,Salford,England,,100,ppb,,,,,
7wuSytv0sNbIzp0s9zpc,zBuaoPBzpAV3chUD1Iy5WGmFiBj2,ph,2023-10-02 11:20:00,Bridgewater canal,Planet Patrol,53.4980573,-2.4177073,North West,M28 1UQ,Salford,England,,,,,,,,5.5
pTRNo30eWynSy9TWKnmW,zBuaoPBzpAV3chUD1Iy5WGmFiBj2,nitrate,2023-10-02 12:12:00,Bridgewater canal,Planet Patrol,53.4982664,-2.4166401,North West,M28 1UG,Salford,England,,,,1,mg/l,0,mg/l,
exoq68JKqTmGlHjuHdIJ,zBuaoPBzpAV3chUD1Iy5WGmFiBj2,ph,2023-10-02 12:54:00,Bridgewater canal,Planet Patrol,53.4917738,-2.5031994,North West,WN7 2EB,Wigan,England,,,,,,,,6.5
0lMUPMa4yuOlpl6zzYE5,zBuaoPBzpAV3chUD1Iy5WGmFiBj2,nitrate,2023-10-02 13:53:00,Bridgewater canal,Planet Patrol,53.4917184,-2.5028781,North West,WN7 2EB,Wigan,England,,,,1,mg/l,25,mg/l,
zQRZoX1wAmVfTaJ46kKk,zBuaoPBzpAV3chUD1Iy5WGmFiBj2,nitrate,2023-10-02 14:32:00,Leeds and Liverpool canal,Planet Patrol,53.4932697,-2.5696276,North West,WN2 5YD,Wigan,England,,,,0,mg/l,10,mg/l,
I6fDF8Gol2gRYCLnny0y,zBuaoPBzpAV3chUD1Iy5WGmFiBj2,ph,2023-10-02 14:32:00,Leeds and Liverpool canal,Planet Patrol,53.4933149,-2.5697717,North West,WN2 5YD,Wigan,England,,,,,,,,6.5
9M3QfJUqsq0NaCfONiCU,zBuaoPBzpAV3chUD1Iy5WGmFiBj2,phosphate,2023-10-02 14:35:00,Leeds and Liverpool canal,Planet Patrol,53.4931619,-2.5693175,North West,WN2 5YD,Wigan,England,,0,ppb,,,,,
e6L9pDlF2TKh4zkJI5J1,zBuaoPBzpAV3chUD1Iy5WGmFiBj2,coliforms,2023-10-02 14:57:00,Bridgewater canal,Planet Patrol,53.4917649,-2.5014386,North West,WN7 2ER,Wigan,England,True,,,,,,,
i8uDsMfOq0Tbvm8AB4FG,ZaEFmz72jMTOuNxI1cWthOiXYl13,nitrate,2023-10-02 16:23:22,Bridgewater canal,Planet Patrol,53.478286618300906,-2.3562443537969564,North West,M30 7AD,Salford,England,,,,0,mg/l,0,mg/l,
fG4XeBGqFzSlz4G0zVdk,mkmQ8QUxAHNI8scS5lCuNb7OUOd2,coliforms,2023-10-02 16:26:00,Trent & Mersey Canal,Planet Patrol,53.45353333333333,-2.93788,North West,L9 6AE,Liverpool,England,True,,,,,,,
35RMGOWeFACInen5Vjtp,zBuaoPBzpAV3chUD1Iy5WGmFiBj2,ph,2023-10-02 16:35:00,Leeds and Liverpool canal,Planet Patrol,53.5329896,-2.6361813,North West,WN3 5DP,Wigan,England,,,,,,,,6
Nt2l21Esm4800WSGlfIg,zBuaoPBzpAV3chUD1Iy5WGmFiBj2,nitrate,2023-10-02 16:36:00,Leeds and Liverpool canal,Planet Patrol,53.5329584,-2.6361647,North West,WN3 5DP,Wigan,England,,,,1,mg/l,10,mg/l,
PSBRqBskObbEKGdYfCRk,zBuaoPBzpAV3chUD1Iy5WGmFiBj2,phosphate,2023-10-02 16:38:00,Leeds and Liverpool canal,Planet Patrol,53.533078,-2.6362654,North West,WN3 5DP,Wigan,England,,100,ppb,,,,,
ydDxfbIOwTAqtBY2Mwu6,zBuaoPBzpAV3chUD1Iy5WGmFiBj2,nitrate,2023-10-02 17:36:00,Leeds and Liverpool canal,Planet Patrol,,,,,,,,,,1,mg/l,10,mg/l,
gM6VrBTuj3vqkptr173S,mW3IK4wPrENQiOqYBngAjMLktfB3,ph,2023-10-02 20:32:00,Bridgewater canal,Planet Patrol,53.421248899896305,-2.322623597280976,North West,M33 7TD,Trafford,England,,,,,,,,6
uB4hraao6GnBr9GrpoOK,fvytELHBjXdxL3qnEF5GM8RDd7W2,nitrate,2023-10-03 10:14:07,Leeds and Liverpool Canal,Planet Patrol,53.53340287215872,-2.6368286768620512,North West,WN3 5DP,Wigan,England,,,,0,mg/l,25,mg/l,
CVK4Ri7oylaM6wIELx24,fvytELHBjXdxL3qnEF5GM8RDd7W2,phosphate,2023-10-03 10:15:54,Leeds and Liverpool canal,Planet Patrol,53.53338721148115,-2.636774596207361,North West,WN3 5DP,Wigan,England,,100,ppb,,,,,
8bcyBaDpcwV9rbwsd74L,fvytELHBjXdxL3qnEF5GM8RDd7W2,ph,2023-10-03 10:18:02,Leeds and Liverpool Canal,Planet Patrol,53.533389500716524,-2.6367987380188294,North West,WN3 5DP,Wigan,England,,,,,,,,6
2D5kLxql2gc5y1JEAbEj,zBuaoPBzpAV3chUD1Iy5WGmFiBj2,phosphate,2023-10-03 12:56:00,Bridgewater canal,Planet Patrol,53.4917448,-2.5029995,North West,WN7 2EB,Wigan,England,,0,ppb,,,,,
nwFuZbjTeddHHbcKLqzy,ZaEFmz72jMTOuNxI1cWthOiXYl13,phosphate,2023-10-03 13:37:00,Bridgewater canal,Planet Patrol,53.42110791510415,-2.322621662475427,North West,M33 7TD,Trafford,England,,0,ppb,,,,,
OmgG8JuBQZMSLYHsUlKi,v5uUSOh1kaagyWVTBDPyuK0OlpJ3,nitrate,2023-10-03 15:20:35,Leeds/Liverpool canal,Planet Patrol,53.57761011285727,-2.7213639280130377,North West,WN6 9AN,West Lancashire,England,,,,10,mg/l,10,mg/l,
jFND2RKrtob1U4hetOrq,v5uUSOh1kaagyWVTBDPyuK0OlpJ3,ph,2023-10-03 16:15:15,Leeds/Liverpool canal,Planet Patrol,53.57762890745534,-2.7213923197199037,North West,WN6 9AN,West Lancashire,England,,,,,,,,6
dcypqTDFlhzXMRR0CIzp,v5uUSOh1kaagyWVTBDPyuK0OlpJ3,phosphate,2023-10-03 17:17:36,Leeds/Liverpool canal,Planet Patrol,53.57762952222406,-2.7213768343836073,North West,WN6 9AN,West Lancashire,England,,100,ppb,,,,,
crrXXJmcRl7UiaPtiGFj,v5uUSOh1kaagyWVTBDPyuK0OlpJ3,phosphate,2023-10-03 17:28:32,Leeds/Liverpool canal,Planet Patrol,53.592761064369654,-2.7981099809474426,North West,WN8 7UN,West Lancashire,England,,200,ppb,,,,,
aKwkWFPz07My9Nirg4KF,v5uUSOh1kaagyWVTBDPyuK0OlpJ3,nitrate,2023-10-03 18:26:45,Leeds liverpool,Planet Patrol,53.5927447893741,-2.798137205081511,North West,WN8 7UN,West Lancashire,England,,,,10,mg/l,10,mg/l,
RKDzHqrSwmIxSWkqutai,v5uUSOh1kaagyWVTBDPyuK0OlpJ3,ph,2023-10-03 19:19:38,Leeds/liverpool,Planet Patrol,53.592751224543235,-2.7981185658412615,North West,WN8 7UN,West Lancashire,England,,,,,,,,6.5
tLaaNtgJ4cWbJK4qIbFD,v5uUSOh1kaagyWVTBDPyuK0OlpJ3,coliforms,2023-10-04 08:30:00,Leeds/Liverpool canal- Rufford,Planet Patrol,53.68835,-2.8295783333333335,North West,PR4 6BB,West Lancashire,England,True,,,,,,,
JV2oR45B7Q3rJ7nEG53f,nk30TvpxTRdfVoA58N6mfD7MsUg2,phosphate,2023-10-04 10:37:04,Leeds and Liverpool canal rufford,Planet Patrol,53.6547877,-2.8221061,North West,L40 1SQ,West Lancashire,England,,100,ppb,,,,,
wlAJXlKTRtlGKXh5PsjF,nk30TvpxTRdfVoA58N6mfD7MsUg2,ph,2023-10-04 10:39:08,Leeds Liverpool canal rufford,Planet Patrol,53.6547767,-2.8221217,North West,L40 1SQ,West Lancashire,England,,,,,,,,7.5
2Pa0qiSv29oV4TTLIVeT,raVYhKniKYaZeXHqFZD277IWYAJ2,ph,2023-10-04 10:39:43,Leeds Liverpool Canal,Planet Patrol,53.628209294011356,-2.8172279253850627,North West,L40 1SL,West Lancashire,England,,,,,,,,6.5
y9IFAfh3phB74YPZrdMy,raVYhKniKYaZeXHqFZD277IWYAJ2,phosphate,2023-10-04 10:45:34,Leeds Liverpool canal,Planet Patrol,53.628202322276614,-2.817224813848699,North West,L40 1SL,West Lancashire,England,,100,ppb,,,,,
rDSnjJNrzvtUwZahohDY,nk30TvpxTRdfVoA58N6mfD7MsUg2,phosphate,2023-10-04 11:05:26,Liverpool Leeds rufford,Planet Patrol,53.6628683,-2.8216267,North West,PR4 6FS,Chorley,England,,200,ppb,,,,,
d89u5BhvQUbPQ0yHQgmA,nk30TvpxTRdfVoA58N6mfD7MsUg2,nitrate,2023-10-04 11:32:58,Leeds Liverpool canal rufford,Planet Patrol,53.6547762,-2.8221204,North West,L40 1SQ,West Lancashire,England,,,,0,mg/l,25,mg/l,
16D9qzo788nmcP6F4ZEb,raVYhKniKYaZeXHqFZD277IWYAJ2,nitrate,2023-10-04 12:36:21,Leeds Liverpool canal,Planet Patrol,53.628183250123286,-2.817215400976141,North West,L40 1SL,West Lancashire,England,,,,1,mg/l,10,mg/l,
dQYT9phPuf6gFRlmJtAb,v5uUSOh1kaagyWVTBDPyuK0OlpJ3,coliforms,2023-10-04 13:30:00,Leeds Liverpool canal at Rufford,Planet Patrol,53.68842681906668,-2.829506445784926,North West,PR4 6BB,West Lancashire,England,False,,,,,,,
Wz1tZQlEpfK79jzgr6bB,CLTxMzkyOzXhBLWtq4xKTRumPZb2,nitrate,2023-10-04 16:36:26,Lancaster canal,Planet Patrol,53.768375244626604,-2.723898755745428,North West,PR2 2SY,Preston,England,,,,0,mg/l,0,mg/l,
tw1pEvWNITbCTTTwLux5,CLTxMzkyOzXhBLWtq4xKTRumPZb2,phosphate,2023-10-04 16:39:12,Lancaster canal,Planet Patrol,53.76843093694472,-2.7238692944586154,North West,PR2 2SY,Preston,England,,300,ppb,,,,,
Bk9kEasaAauJYsZxxg1p,CLTxMzkyOzXhBLWtq4xKTRumPZb2,ph,2023-10-04 17:33:21,Lancaster canal,Planet Patrol,53.768389627721284,-2.723891826782535,North West,PR2 2SY,Preston,England,,,,,,,,6
gwwYVwHQ867wft6vOisb,BT38WDNW5af2Zj23OMoUe4Gh0GA2,nitrate,2023-10-05 14:45:00,Lancaster canal,Planet Patrol,53.850417,-2.7475636,North West,PR3 0RE,Wyre,England,,,,0,mg/l,0,mg/l,
ORzCfVZVO2gz7u3wnPmK,BT38WDNW5af2Zj23OMoUe4Gh0GA2,phosphate,2023-10-05 14:45:00,Lancaster canal,Planet Patrol,53.8500813,-2.7478884,North West,PR3 0RE,Wyre,England,,0,ppb,,,,,
Ef3HR7r7Ixn3PzA3RCEO,BT38WDNW5af2Zj23OMoUe4Gh0GA2,coliforms,2023-10-05 14:45:00,Lancaster canal,Planet Patrol,51.499742,-0.124006,London,SW1A 0AA,Westminster,England,True,,,,,,,
owtBaN3WZkq9xof1NBPD,BT38WDNW5af2Zj23OMoUe4Gh0GA2,ph,2023-10-05 14:45:00,Lancaster canal,Planet Patrol,53.8501315,-2.7478498,North West,PR3 0RE,Wyre,England,,,,,,,,2
M6cUySUAkvJViTQV7Sjo,CLTxMzkyOzXhBLWtq4xKTRumPZb2,coliforms,2023-10-05 15:10:00,Lancaster canal,Planet Patrol,51.499742,-0.124006,London,SW1A 0AA,Westminster,England,False,,,,,,,
uwVsGOPbvGIGLWT7CviI,qiiKwFObCCRaV2VuUxmsniJfWQK2,nitrate,2023-10-05 17:15:00,Lancaster Canal,Planet Patrol,53.7847586,-2.8133011,North West,PR4 0ZH,Fylde,England,,,,1,mg/l,10,mg/l,
gOeDVKFK1wcbVnOpqqEz,IBdb7Jkj65XolsNAxmdJ0op1Huj2,coliforms,2023-10-05 17:35:00,Lancaster canal,Planet Patrol,53.8943919,-2.7691209,North West,PR3 1RX,Wyre,England,True,,,,,,,
yLT9s5UAKEyx6JBvrrue,IBdb7Jkj65XolsNAxmdJ0op1Huj2,ph,2023-10-05 17:37:00,Lancaster canal,Planet Patrol,53.8944574,-2.769269,North West,PR3 1RX,Wyre,England,,,,,,,,6.5
yDF8SqL6gNbLTvLuYnDp,IBdb7Jkj65XolsNAxmdJ0op1Huj2,phosphate,2023-10-05 17:38:00,Lancaster canal,Planet Patrol,53.8943519,-2.7692405,North West,PR3 1RX,Wyre,England,,0,ppb,,,,,
pbVbqdJPtM7Nr7LSB0Xy,IBdb7Jkj65XolsNAxmdJ0op1Huj2,nitrate,2023-10-05 18:36:00,Lancaster canal,Planet Patrol,53.8943395,-2.7692606,North West,PR3 1RX,Wyre,England,,,,1,mg/l,10,mg/l,
B5xbZYeTTlKGHztxrmRr,qiiKwFObCCRaV2VuUxmsniJfWQK2,coliforms,2023-10-05 19:15:00,Lancaster canal,Planet Patrol,53.7847584,-2.813313,North West,PR4 0ZH,Fylde,England,True,,,,,,,
OLoPK27t7xlv7JP6yTbd,qiiKwFObCCRaV2VuUxmsniJfWQK2,ph,2023-10-05 20:15:00,Lancaster Canal,Planet Patrol,53.7849529,-2.813321,North West,PR4 0ZH,Fylde,England,,,,,,,,7.5
1ovyvvd6mKBxssQeTzKQ,qiiKwFObCCRaV2VuUxmsniJfWQK2,phosphate,2023-10-05 23:35:00,Lancaster Canal,Planet Patrol,53.7847748,-2.8133072,North West,PR4 0ZH,Fylde,England,,100,ppb,,,,,
ayWC0wMtO6FozjS57QLo,fvytELHBjXdxL3qnEF5GM8RDd7W2,nitrate,2023-10-06 10:15:09,Lancaster Canal,Planet Patrol,53.90500237842759,-2.795089385582593,North West,PR3 0JQ,Wyre,England,,,,1,mg/l,25,mg/l,
Pjx2VwD3aENWZ6xzgzV7,fvytELHBjXdxL3qnEF5GM8RDd7W2,phosphate,2023-10-06 11:15:54,Lancaster Canal,Planet Patrol,53.90500425884239,-2.795059592359603,North West,PR3 0JQ,Wyre,England,,100,ppb,,,,,
aVFElrXQvNEFWPMd2B6c,CKAoE8T1C9UbOiggr7jLiENlSsh1,ph,2023-10-06 12:52:16,Lancaster canal,Planet Patrol,53.946475186435805,-2.790049156176662,North West,PR3 0AN,Wyre,England,,,,,,,,6
CRkQazCWBSMOjakBzDhE,CKAoE8T1C9UbOiggr7jLiENlSsh1,phosphate,2023-10-06 13:45:57,Lancaster canal,Planet Patrol,53.94649278843246,-2.790065919983005,North West,PR3 0AN,Wyre,England,,100,ppb,,,,,
zBpG4TQL6F9nUKRm7r1I,CKAoE8T1C9UbOiggr7jLiENlSsh1,nitrate,2023-10-06 13:49:27,Lancaster canal,Planet Patrol,53.94648236987548,-2.7900308855019866,North West,PR3 0AN,Wyre,England,,,,1,mg/l,10,mg/l,
7UJWENDAzO51bKaz2LL4,u3rGRSdaezWQIn2YX7mgSOojqGQ2,coliforms,2023-10-06 14:01:00,River Itchen,Planet Patrol,51.0568385481777,-1.3347567344250737,South East,SO22 4NB,Winchester,England,True,,,,,,,
TBmivniCv51sVBqWKjAz,CSBexQV6BqhpSYptN9D2MXmxmMB3,nitrate,2023-10-06 14:49:54,Lancaster canal,Planet Patrol,53.9885882,-2.7908977,North West,LA2 0LQ,Lancaster,England,,,,0,mg/l,10,mg/l,
fVcOCn5DZ5I3YRaLq1WE,CSBexQV6BqhpSYptN9D2MXmxmMB3,ph,2023-10-06 14:54:01,Lancaster canal,Planet Patrol,53.9886697,-2.7909748,North West,LA2 0LQ,Lancaster,England,,,,,,,,6.5
ZfWSoYnIi0cVoEfVvEZ4,CKAoE8T1C9UbOiggr7jLiENlSsh1,coliforms,2023-10-06 15:55:00,Lancaster canal,Planet Patrol,53.946463333333334,-2.7901616666666667,North West,PR3 0AN,Wyre,England,True,,,,,,,
zDia3aFv3h7gR7BjVX6n,CSBexQV6BqhpSYptN9D2MXmxmMB3,phosphate,2023-10-06 16:46:21,Lancaster canal,Planet Patrol,53.9887418,-2.7910412,North West,LA2 0LQ,Lancaster,England,,100,ppb,,,,,
LcJ75pObYOFHRKQKDkLh,CSBexQV6BqhpSYptN9D2MXmxmMB3,nitrate,2023-10-06 17:00:18,Lancaster canal,Planet Patrol,54.04149322317115,-2.806381300968666,North West,LA1 5BB,Lancaster,England,,,,0,mg/l,0,mg/l,
BsoKSd9epej7OiU21RAe,CSBexQV6BqhpSYptN9D2MXmxmMB3,phosphate,2023-10-06 17:02:07,Lancaster canal,Planet Patrol,54.04450460250629,-2.800629011743341,North West,LA1 1RY,Lancaster,England,,0,ppb,,,,,
yyZRLcCOT6hHKltCpNEQ,CSBexQV6BqhpSYptN9D2MXmxmMB3,ph,2023-10-06 17:03:19,Lancaster canal,Planet Patrol,54.0417153,-2.8057311,North West,LA1 5BB,Lancaster,England,,,,,,,,6.5
8AJVnfDGXCkYoQVL8J8u,rk3sL44c7iXpmiMvcIvFnthF7fF3,nitrate,2023-10-07 08:48:32,Lancaster canal,Planet Patrol,54.0385168,-2.8101786,North West,LA1 5XD,Lancaster,England,,,,0,mg/l,10,mg/l,
Z1jCOtzrAetNDdHTcWHr,rk3sL44c7iXpmiMvcIvFnthF7fF3,phosphate,2023-10-07 08:52:22,Lancaster canal,Planet Patrol,54.0385643,-2.8102845,North West,LA1 5XD,Lancaster,England,,0,ppb,,,,,
LjOVxpK8zpMllTOzoP0G,rk3sL44c7iXpmiMvcIvFnthF7fF3,ph,2023-10-07 08:55:18,Lancaster canal,Planet Patrol,53.737514,-2.9171217,,,,,,,,,,,,6.5
D4e6tsKYVQz5oc6vMIbl,FZCHuEiQ1zRBBWTYv0AXOCL0kJo1,ph,2023-10-07 12:21:39,Lancaster Canal,Planet Patrol,54.06876321421384,-2.790153427052116,North West,LA1 2TJ,Lancaster,England,,,,,,,,6.5
zi7cZMbrjOAzT13GTwff,FZCHuEiQ1zRBBWTYv0AXOCL0kJo1,nitrate,2023-10-07 12:24:04,Lancaster canal,Planet Patrol,54.06875303020182,-2.7901758067335836,North West,LA1 2TJ,Lancaster,England,,,,0,mg/l,0,mg/l,
JkGc4bOTpHGQoybdUf5W,FZCHuEiQ1zRBBWTYv0AXOCL0kJo1,phosphate,2023-10-07 12:29:07,Canal Lancashire,Planet Patrol,54.068738311233915,-2.7901735934210636,North West,LA1 2TJ,Lancaster,England,,100,ppb,,,,,
MdJ417m1POHdqnUF51Ho,FZCHuEiQ1zRBBWTYv0AXOCL0kJo1,nitrate,2023-10-07 13:34:29,Lancs canal,Planet Patrol,54.103427297173376,-2.792362929576213,North West,LA5 8DU,Lancaster,England,,,,0,mg/l,0,mg/l,
uBz9AderFpQs0VUtOBbQ,FZCHuEiQ1zRBBWTYv0AXOCL0kJo1,ph,2023-10-07 14:31:48,Lancs canal,Planet Patrol,54.103414371574466,-2.79237256277805,North West,LA5 8DU,Lancaster,England,,,,,,,,6.5
3ni0M4q7w4xzL6rZ1Ruw,FZCHuEiQ1zRBBWTYv0AXOCL0kJo1,phosphate,2023-10-07 14:36:58,Lancashire canal,Planet Patrol,54.10344718840673,-2.7923950712701258,North West,LA5 8JB,Lancaster,England,,0,ppb,,,,,
qw0sdJ6ql0brvtdft37M,DZPR8m3YTQVMkR8Uc3qryo1vQI13,coliforms,2023-10-08 07:30:00,Lancaster Canal,Planet Patrol,54.262309,-2.7379114,North West,LA8 0LE,Westmorland and Furness,England,True,,,,,,,
gAKNN3qsmzogfV95hAzh,6K1DMPu03hgIYOlpog2bYndVkgm2,phosphate,2023-10-08 11:26:07,Lancaster Canal,Planet Patrol,54.2111066,-2.726573,North West,LA6 1RW,Westmorland and Furness,England,,200,ppb,,,,,
Vr5a0L88XBJhO6uaFEQb,6K1DMPu03hgIYOlpog2bYndVkgm2,nitrate,2023-10-08 11:29:27,Lancaster Canal,Planet Patrol,54.211098,-2.7265763,North West,LA6 1RW,Westmorland and Furness,England,,,,1,mg/l,10,mg/l,
1pQTIgS9WwTMzrXS3XSD,6K1DMPu03hgIYOlpog2bYndVkgm2,coliforms,2023-10-08 11:31:00,Lancaster Canal,Planet Patrol,54.2112509,-2.7264723,North West,LA6 1RW,Westmorland and Furness,England,True,,,,,,,
fpC26sSfzHHTvZLirXCk,6K1DMPu03hgIYOlpog2bYndVkgm2,ph,2023-10-08 12:19:17,Lancaster Canal,Planet Patrol,54.2110991,-2.7265632,North West,LA6 1RW,Westmorland and Furness,England,,,,,,,,6.5
WbASZuUpy3ttY8Vk010F,DZPR8m3YTQVMkR8Uc3qryo1vQI13,nitrate,2023-10-08 13:28:25,Lancaster Canal,Planet Patrol,54.21110140554032,-2.7265581484292314,North West,LA6 1RW,Westmorland and Furness,England,,,,1,mg/l,10,mg/l,
